Product_ID,Avg_Price,Price_Std,Purchase_Count,Category,category_1,category_2,category_3,category_4,category_5,category_6,category_7,category_8,category_9,category_10,category_11,category_12,category_13,category_14,category_15,category_16,category_17,category_18,category_19,category_20
P00348742,2.045824699558264,1.041852666856344,-0.43411527063378924,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P00252242,2.3358758653929153,0.4931045453104677,-0.43411527063378924,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00025242,0.06570275727153603,1.1449174981032304,-0.43411527063378924,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00054342,2.602201096060464,0.34708993025912166,-0.43411527063378924,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P00189742,0.8284461797970923,0.1142914251002936,-0.43411527063378924,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00197142,-0.6674350730592148,-0.35645713209750257,-0.43411527063378924,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00213342,-0.6881907985059409,-0.11528111203423069,-0.43411527063378924,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00364442,0.3516256532782272,1.6291833652884784,-0.43411527063378924,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00291542,-0.9605349333977694,-0.6532661659004068,-0.43870282409854383,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00078842,0.2020780859104591,1.609629107514444,-0.43870282409854383,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00233242,0.4939109208663895,1.4453982769818887,-0.43870282409854383,15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
P00237942,-0.050486146045564895,-0.4646377313447585,-0.43870282409854383,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00134042,-1.0581664794867762,-0.3911906662710634,-0.43870282409854383,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00269342,0.9605318012165132,0.9001269575443478,-0.43870282409854383,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00322542,-0.4720945385900563,-0.16311508883802,-0.43870282409854383,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00154542,0.2016685849747825,1.3325243827036726,-0.43870282409854383,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00034942,-0.3432865628583589,-0.2166517522152659,-0.43870282409854383,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00053142,0.5803264900003655,1.148993018645373,-0.43870282409854383,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P0098442,2.0078793668870505,2.009329166443666,-0.43870282409854383,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P0094742,0.25734984052051524,0.8676001541513918,-0.43870282409854383,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00066742,-1.914817069607196,-2.03983388379519,-0.43870282409854383,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P00333542,-0.2920516310081984,-0.04508588338012565,-0.44329037756329837,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00216242,-0.006394639778427145,0.6160066526591405,-0.44329037756329837,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00168442,-1.0104662302737168,-0.4607822244098212,-0.44329037756329837,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00254442,-0.021480280629544577,1.4245196453824704,-0.44329037756329837,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00076542,-1.7838065270205512,-1.6584654717423266,-0.44329037756329837,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00101142,-0.18085153197921824,-0.6423706265962327,-0.44329037756329837,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00217242,0.6958538854057115,1.7786933620546221,-0.44329037756329837,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00013142,-0.8092998526390836,-0.2550922619010951,-0.44329037756329837,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00165942,-0.27645884802859033,-0.05568873370177428,-0.44329037756329837,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00157942,-0.6980960786671434,0.11640742425224965,-0.44329037756329837,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00358142,-0.9330168073900871,-0.11858329471874575,-0.44329037756329837,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00164342,-0.709603217561293,-0.46190307188456425,-0.44787793102805296,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00072442,0.26725872776328824,0.9368181375667299,-0.44787793102805296,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00214542,-0.3637823176540966,-0.006270328234919444,-0.44787793102805296,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00061842,-0.8706026261398365,-0.3779644042478975,-0.44787793102805296,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00064142,1.1579496655746435,1.5296488468366929,-0.44787793102805296,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P00056842,2.212405774036296,1.506424088061222,-0.44787793102805296,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P00143142,-0.27693291567044026,-0.18467059083868434,-0.44787793102805296,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00053542,0.5504735093993479,0.9675904226922676,-0.44787793102805296,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00332842,-1.7463278837381282,-1.614789582351167,-0.44787793102805296,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00129242,-0.6047800895533796,-0.8140495063025934,-0.44787793102805296,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00108942,-0.03220024674164559,-0.4394138173113134,-0.44787793102805296,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00320542,-0.6380922400052224,-0.25839143176117135,-0.44787793102805296,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00072942,-0.30588379674967203,-0.48465792749724684,-0.45246548449280755,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00356542,1.255259188573102,1.0537687202148256,-0.45246548449280755,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00180742,-1.2581431653514752,-0.6147341886269151,-0.45246548449280755,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00001542,0.34507615928276886,2.189203087992383,-0.45246548449280755,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00230742,-0.8791989720611272,-0.31848226507900207,-0.45246548449280755,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00286542,-0.08128379913982677,-0.6851969487313541,-0.45246548449280755,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00044642,0.9109569782460304,1.518707109931108,-0.45246548449280755,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00179942,-1.2659632309303481,-0.59854536170958,-0.45246548449280755,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00173442,-0.11820222285672068,-0.29771780680402576,-0.45246548449280755,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00180642,-1.0920802156918006,-0.3121329760197839,-0.45246548449280755,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00186842,0.40829154433769754,0.0268125805886518,-0.4570530379575621,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00061042,-0.2768139664137471,-0.40754931496603863,-0.4570530379575621,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00298742,1.1314608172309313,0.9422487454742903,-0.4570530379575621,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P00022342,-0.21958402565318408,-0.3851103222217773,-0.4570530379575621,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P0009842,-0.4504223250937123,-0.501421131106361,-0.4570530379575621,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00255342,-0.10621770987907467,-0.7777083470861459,-0.4570530379575621,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00033742,-0.24668910788802276,-0.37600680987662954,-0.4570530379575621,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00232042,-1.2561961011511036,-0.5453104158897041,-0.4570530379575621,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00258342,-0.9233875921422233,-0.9572016798603901,-0.4570530379575621,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P0096042,0.33027234316541915,0.16710878762274764,-0.4570530379575621,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00200142,1.629578096460836,1.170194360901521,-0.4570530379575621,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P00188642,3.018066412897793,1.5182518820504578,-0.46164059142231667,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P00079942,-0.2717690174626874,-0.5920534915060097,-0.46164059142231667,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00317542,1.813499533232296,0.6453294267686353,-0.46164059142231667,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00017242,-1.0476856137742208,-0.7565080844907234,-0.46164059142231667,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00234142,0.7802642536045715,1.156269842718985,-0.46164059142231667,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00002342,1.0117361854842202,1.6809817751237506,-0.46164059142231667,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P00007342,-0.47269372646027463,-0.22256088414768346,-0.46164059142231667,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00034342,-0.5867590194505318,-0.3770059373656282,-0.46164059142231667,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00199042,0.48017790051647874,2.155181138704004,-0.46164059142231667,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00101442,1.1613801919179387,0.4494951113688575,-0.46164059142231667,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00338842,-0.7011358598439715,-0.49714099387133726,-0.46164059142231667,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00283242,-0.6637034393515729,-0.5338891179887288,-0.46164059142231667,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00053442,0.8657411780102785,1.4474312415938582,-0.46164059142231667,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00180042,-1.1469562994558407,-0.3538871264264876,-0.46164059142231667,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00271742,2.01214215750157,1.0341972826480497,-0.46164059142231667,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00013642,-0.4242558939504481,-0.30740854002843837,-0.46164059142231667,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00267642,-0.5919852271389211,0.19140656727822394,-0.46164059142231667,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00367942,-0.2895243281897902,-0.6408102729380524,-0.4662281448870712,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00332442,1.135084292975141,0.9768287227809643,-0.4662281448870712,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P00181742,-1.3160308329658588,-0.7831146882186599,-0.4662281448870712,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P0093942,-0.5600202865568085,-0.7151308419122925,-0.4662281448870712,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00246842,0.4523925335625939,0.17983100253970977,-0.4662281448870712,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
P00355242,-0.5364939142168869,-0.23639853624890386,-0.4662281448870712,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00087642,-0.19957380729410212,-0.9604097240756267,-0.4662281448870712,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00211942,-0.07488126654910582,-0.6705324990976402,-0.4662281448870712,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00272542,-0.06602181428666858,-0.3397065685093392,-0.4662281448870712,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00306242,-0.10965491318025208,0.5114754265599746,-0.4662281448870712,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00175942,-0.14053846564529487,-0.884392325950829,-0.4662281448870712,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00007842,-0.637353059555193,-0.44089859285739413,-0.4708156983518258,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00137142,-1.8959273406049908,-2.012958094286998,-0.4708156983518258,13,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
P00225942,-0.9644074351664756,-0.752503523832469,-0.4708156983518258,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00032542,-0.12831635662464086,-0.19244192505287588,-0.4708156983518258,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00174042,-1.4794894758039392,-1.5835903118080614,-0.4708156983518258,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00123642,-0.9432888948769272,-0.7885523555214623,-0.4708156983518258,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00369042,-0.16618602191481374,-0.6856134778138258,-0.4708156983518258,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00275742,-0.1504304106932822,-0.41393671598107235,-0.4708156983518258,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00146842,0.7720656440379711,1.505153051290571,-0.4708156983518258,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00035142,0.41180205272331755,1.4403757832041886,-0.4708156983518258,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00236642,1.1124591014554064,1.2704992571744058,-0.4708156983518258,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00049342,-0.2078330197296902,-0.18193297060845903,-0.4708156983518258,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00268242,-0.7910957117296283,-0.32447550526855445,-0.4708156983518258,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00225142,-0.2546904082109482,-0.2253201401539662,-0.4708156983518258,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00224342,-0.5501049198241702,-0.16843192628799383,-0.4754032518165804,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00203142,2.054546618982535,1.2443496811322028,-0.4754032518165804,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
P00175642,-0.0020853097898663425,-0.7556639183610065,-0.4754032518165804,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00163342,1.2472245840517355,1.429381019430307,-0.4754032518165804,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00128442,0.7433943830618654,1.5907502401637643,-0.4754032518165804,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00226842,-1.0848950223071143,-0.4521321123783857,-0.4754032518165804,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00332142,-0.2857879204166816,-0.09145076388588838,-0.4754032518165804,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00100142,2.5292922878086452,2.1334562132751067,-0.4754032518165804,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P00191542,-1.5395579317501749,-1.605829280100505,-0.4754032518165804,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00020842,-0.014373055786722428,-0.32869130362020266,-0.4754032518165804,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00176242,-0.10689399395946696,-0.07914703135525389,-0.4754032518165804,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00066442,-0.586782756395536,-0.46406353676572354,-0.4799908052813349,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00135642,-0.2961126763087956,-0.2952143598750684,-0.4799908052813349,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00038442,-0.18546976863147668,1.3850836127572477,-0.4799908052813349,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00290542,-0.6716193396207729,-0.7595073927147503,-0.4799908052813349,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00216842,0.1280371069983196,-0.3770928673767361,-0.4799908052813349,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00002642,-0.27197541761729593,-0.29154586170236785,-0.4799908052813349,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00048842,-0.15360013828983465,-0.124569205931305,-0.4799908052813349,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00016442,-0.38379454037155136,0.8615528234561595,-0.4799908052813349,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00056242,-1.5475599605430108,-1.466216165363643,-0.4799908052813349,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00366942,-0.25851520987066356,-0.10687075467626561,-0.4799908052813349,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00075642,-1.5284837399642448,-1.4070588265960824,-0.4799908052813349,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00235342,-1.1310597168383665,-0.6038919171711752,-0.4799908052813349,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P0097942,-0.6126960945092068,-0.30069637222523504,-0.4845783587460895,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00277742,-0.21102091693669958,-0.828755882357382,-0.4845783587460895,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00346842,-1.1742947725210497,-1.087508529635236,-0.4845783587460895,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00317142,-0.30829813892178554,0.803445758122233,-0.4845783587460895,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00001342,0.16236117115253976,0.41866492450597087,-0.4845783587460895,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00224442,-0.4038372907065754,-0.5734858647974668,-0.4845783587460895,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00208242,-0.3148969139195192,-0.40933404209659335,-0.4845783587460895,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P0095442,-1.4517673694123612,-1.5789886754873146,-0.4845783587460895,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00300642,-0.8130160497975515,-0.07394980663393913,-0.4845783587460895,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00011942,-0.12266129968388285,-0.19876160547594732,-0.4845783587460895,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00296642,2.1838967333887447,1.1120750814337375,-0.4845783587460895,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P00261342,-0.2595311716553709,1.2389749217256112,-0.4845783587460895,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00363442,0.8156146455136442,1.7886706528896152,-0.4845783587460895,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00149642,-0.6481392597074934,-0.8591663379389006,-0.4845783587460895,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00084742,-0.22747156200439167,-0.8494838620852232,-0.4845783587460895,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00132942,0.7212243875900669,1.5357680251614239,-0.4845783587460895,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00359342,-0.8739671009679656,-0.6941705476715746,-0.4891659122108441,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00123442,-0.7277615436301519,-0.2776675025554407,-0.4891659122108441,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00186042,-1.5199688770440902,-1.6468153481184769,-0.4891659122108441,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00153142,0.9198002705303989,1.4792396421884721,-0.4891659122108441,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00244442,-0.7132740148070286,-0.6297659353416206,-0.4891659122108441,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00310542,-0.11732200984379625,-0.6365519694072438,-0.4891659122108441,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00276842,-0.8041857176728868,-0.5746205494305331,-0.4891659122108441,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00091842,-0.03295471769520363,-0.22786448895754352,-0.4891659122108441,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00362742,-0.09037871369473993,-0.5117905025797775,-0.4891659122108441,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00199342,1.07130551733141,1.227105230468817,-0.4891659122108441,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00006242,-0.7673616445585472,-0.5124991968486473,-0.4891659122108441,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00276542,-0.5153929207091852,0.039322717903021644,-0.49375346567559864,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00215942,0.12929056295970964,-0.2817612109492071,-0.49375346567559864,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00019442,-0.05990756668779056,-0.35228822701979273,-0.49375346567559864,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00208942,1.5943703955039463,0.864796523098634,-0.49375346567559864,6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00367742,-1.0295333043277821,-0.9039027370099351,-0.49375346567559864,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00051042,-0.22765799423168723,-0.37020208662874743,-0.49375346567559864,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00200242,-0.21994343147179424,-0.6587120449959956,-0.49375346567559864,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00198542,-0.31047865249671686,-0.2454440567534034,-0.49375346567559864,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00272042,0.04171244603666274,-0.44346470043411845,-0.49375346567559864,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00147642,0.25057966664413817,1.5828021523639115,-0.49375346567559864,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00355742,-0.9133756459966083,0.42252085507996656,-0.49375346567559864,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00317642,1.7384857336453525,0.9060575034114502,-0.49375346567559864,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00180542,-1.2450496604819747,-0.5150017337518794,-0.49375346567559864,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00273342,2.9263544513687654,1.7423834906334703,-0.49375346567559864,10,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
P00152242,0.9778837691829354,1.4611050706940139,-0.49375346567559864,14,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
P00183742,-1.587177907703972,-1.5039949432479125,-0.49375346567559864,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00018242,-0.583371525592301,-0.5619602679369551,-0.49375346567559864,5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00181942,-1.3564759522501477,-0.860904396658894,-0.49375346567559864,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00188842,-0.07568023812529444,-0.503690038885132,-0.49375346567559864,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00352542,-0.05261165675189192,1.4714477145770855,-0.4983410191403532,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00348442,0.098262565889564,0.6062505226421193,-0.4983410191403532,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P00149142,-1.1697822951918206,-0.6211537535569962,-0.4983410191403532,11,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
P00078442,-0.4346706860179441,-0.489071592035734,-0.4983410191403532,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
P00110442,2.345499529052177,1.4233964343337298,-0.4983410191403532,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P00044342,-0.0347186709151194,-0.7055521044926248,-0.4983410191403532,8,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
