user_id,venue_id,checkin_count,tip_count,avg_sentiment,checkin_category,interaction_score
50730,386324,2,0.0,0.0,occasional,2.0
50834,7482,1,2.0,0.375,one_time,1.375
50834,9611,1,1.0,0.0,one_time,1.0
50869,15901,2,0.0,0.0,occasional,2.0
50869,26730,2,0.0,0.0,occasional,2.0
50869,126911,2,0.0,0.0,occasional,2.0
50899,1109,2,0.0,0.0,occasional,2.0
50899,9498,1,0.0,0.0,one_time,1.0
50899,41065,2,0.0,0.0,occasional,2.0
50913,1092,2,0.0,0.0,occasional,2.0
50913,6790,2,0.0,0.0,occasional,2.0
50913,7796,2,0.0,0.0,occasional,2.0
50913,26124,1,0.0,0.0,one_time,1.0
50913,95645,2,0.0,0.0,occasional,2.0
51048,15085,1,0.0,0.0,one_time,1.0
51048,16345,1,1.0,0.06818181818181818,one_time,1.0681818181818181
51148,507,1,0.0,0.0,one_time,1.0
51148,899,1,0.0,0.0,one_time,1.0
51148,1177,1,0.0,0.0,one_time,1.0
51148,1492,1,0.0,0.0,one_time,1.0
51148,9264,1,0.0,0.0,one_time,1.0
51148,17297,2,0.0,0.0,occasional,2.0
51148,21157,1,0.0,0.0,one_time,1.0
51148,42728,1,0.0,0.0,one_time,1.0
51341,1201,1,0.0,0.0,one_time,1.0
51341,2660,1,1.0,0.46875000000000006,one_time,1.46875
51341,11635,1,0.0,0.0,one_time,1.0
51341,16744,1,0.0,0.0,one_time,1.0
51341,20497,3,0.0,0.0,occasional,3.0
51341,21235,2,0.0,0.0,occasional,2.0
51375,177,2,0.0,0.0,occasional,2.0
51375,476,1,0.0,0.0,one_time,1.0
51375,4879,1,0.0,0.0,one_time,1.0
51375,9854,1,0.0,0.0,one_time,1.0
51375,73581,2,0.0,0.0,occasional,2.0
51445,396,6,0.0,0.0,regular,6.0
51445,3184,2,0.0,0.0,occasional,2.0
51445,3524,8,1.0,-0.625,regular,3.0
51445,4556,1,0.0,0.0,one_time,1.0
51445,7874,2,0.0,0.0,occasional,2.0
51445,10289,2,0.0,0.0,occasional,2.0
51445,29871,2,0.0,0.0,occasional,2.0
51445,37990,2,0.0,0.0,occasional,2.0
51445,57076,1,0.0,0.0,one_time,1.0
51445,64971,92,0.0,0.0,frequent,92.0
51445,85302,3,0.0,0.0,occasional,3.0
51445,164071,2,0.0,0.0,occasional,2.0
51445,1285202,2,0.0,0.0,occasional,2.0
51468,172,2,0.0,0.0,occasional,2.0
51468,9526,1,0.0,0.0,one_time,1.0
51468,19669,2,0.0,0.0,occasional,2.0
51468,30381,2,0.0,0.0,occasional,2.0
51468,86029,2,1.0,0.8,occasional,3.6
51537,337,1,0.0,0.0,one_time,1.0
51537,15692,2,0.0,0.0,occasional,2.0
51537,86029,1,0.0,0.0,one_time,1.0
51914,468,1,0.0,0.0,one_time,1.0
51914,899,2,0.0,0.0,occasional,2.0
51914,1465,6,0.0,0.0,regular,6.0
51914,3281,2,0.0,0.0,occasional,2.0
51914,3521,2,0.0,0.0,occasional,2.0
51914,5939,1,0.0,0.0,one_time,1.0
51914,11884,7,1.0,1.0,regular,14.0
51914,14435,4,0.0,0.0,regular,4.0
51914,14448,2,0.0,0.0,occasional,2.0
51914,14969,1,0.0,0.0,one_time,1.0
51914,16054,2,0.0,0.0,occasional,2.0
51914,17835,1,1.0,-0.25,one_time,0.75
51914,20433,2,0.0,0.0,occasional,2.0
51914,79908,1,0.0,0.0,one_time,1.0
51914,120475,2,0.0,0.0,occasional,2.0
51939,180,1,0.0,0.0,one_time,1.0
51939,390,1,0.0,0.0,one_time,1.0
51939,396,3,1.0,0.27499999999999997,occasional,3.8249999999999997
51939,447,4,0.0,0.0,regular,4.0
51939,648,2,1.0,0.55,occasional,3.1
51939,5608,2,0.0,0.0,occasional,2.0
51939,6381,4,1.0,0.0,regular,4.0
51939,7206,4,0.0,0.0,regular,4.0
51939,10761,1,1.0,1.0,one_time,2.0
51939,11134,1,0.0,0.0,one_time,1.0
51939,11934,2,0.0,0.0,occasional,2.0
51939,26289,2,0.0,0.0,occasional,2.0
51939,29538,1,0.0,0.0,one_time,1.0
51939,30941,2,1.0,0.1328125,occasional,2.265625
51939,49340,2,0.0,0.0,occasional,2.0
51946,2585,2,0.0,0.0,occasional,2.0
51946,9204,2,1.0,0.0,occasional,2.0
51946,12700,2,0.0,0.0,occasional,2.0
51946,23912,2,1.0,0.8,occasional,3.6
51946,70246,2,0.0,0.0,occasional,2.0
51957,1050,5,1.0,1.0,regular,10.0
51957,6906,1,0.0,0.0,one_time,1.0
51957,12432,2,0.0,0.0,occasional,2.0
51957,15529,1,0.0,0.0,one_time,1.0
51957,15743,2,0.0,0.0,occasional,2.0
51957,17626,2,0.0,0.0,occasional,2.0
51957,20445,2,0.0,0.0,occasional,2.0
51957,22351,8,0.0,0.0,regular,8.0
51957,27050,2,0.0,0.0,occasional,2.0
51957,31042,2,0.0,0.0,occasional,2.0
51957,32536,2,0.0,0.0,occasional,2.0
51957,52205,5,0.0,0.0,regular,5.0
51957,64674,22,0.0,0.0,frequent,22.0
51957,140226,1,0.0,0.0,one_time,1.0
51957,151310,2,0.0,0.0,occasional,2.0
51957,435580,149,0.0,0.0,frequent,149.0
51971,578,2,0.0,0.0,occasional,2.0
51971,12510,1,0.0,0.0,one_time,1.0
51971,15900,1,1.0,0.43333333333333335,one_time,1.4333333333333333
51971,43453,1,1.0,0.45208333333333334,one_time,1.4520833333333334
51975,138,1,0.0,0.0,one_time,1.0
51975,59059,2,0.0,0.0,occasional,2.0
52005,46,1,0.0,0.0,one_time,1.0
52005,466,1,0.0,0.0,one_time,1.0
52005,1177,1,0.0,0.0,one_time,1.0
52005,3227,1,0.0,0.0,one_time,1.0
52005,3306,2,0.0,0.0,occasional,2.0
52005,23220,2,0.0,0.0,occasional,2.0
52005,31853,2,0.0,0.0,occasional,2.0
52005,34973,2,0.0,0.0,occasional,2.0
52005,64680,1,0.0,0.0,one_time,1.0
52005,189579,2,0.0,0.0,occasional,2.0
52025,1186,1,0.0,0.0,one_time,1.0
52025,4156,2,0.0,0.0,occasional,2.0
52025,15591,2,0.0,0.0,occasional,2.0
52025,37891,2,0.0,0.0,occasional,2.0
52025,38752,17,1.0,0.25,frequent,21.25
52025,85008,1,0.0,0.0,one_time,1.0
52025,121606,2,0.0,0.0,occasional,2.0
52086,360,3,0.0,0.0,occasional,3.0
52086,10835,2,0.0,0.0,occasional,2.0
52086,15577,2,0.0,0.0,occasional,2.0
52086,17031,6,0.0,0.0,regular,6.0
52086,17465,1,0.0,0.0,one_time,1.0
52086,27315,7,1.0,0.0,regular,7.0
52086,29660,1,0.0,0.0,one_time,1.0
52086,29670,2,0.0,0.0,occasional,2.0
52091,6997,1,0.0,0.0,one_time,1.0
52091,14854,1,0.0,0.0,one_time,1.0
52091,29538,1,0.0,0.0,one_time,1.0
52118,4145,16,3.0,0.16666666666666666,frequent,18.666666666666668
52206,25,1,1.0,0.0,one_time,1.0
52206,471,2,0.0,0.0,occasional,2.0
52206,12799,4,0.0,0.0,regular,4.0
52230,17697,2,0.0,0.0,occasional,2.0
52230,33846,4,0.0,0.0,regular,4.0
52256,35833,2,0.0,0.0,occasional,2.0
52256,51770,1,1.0,0.0,one_time,1.0
52284,424,1,0.0,0.0,one_time,1.0
52312,262,1,0.0,0.0,one_time,1.0
52312,3225,1,0.0,0.0,one_time,1.0
52312,4821,2,0.0,0.0,occasional,2.0
52312,5744,2,0.0,0.0,occasional,2.0
52312,8046,1,0.0,0.0,one_time,1.0
52312,12222,2,0.0,0.0,occasional,2.0
52312,15412,2,1.0,0.2,occasional,2.4
52312,32586,2,1.0,0.25,occasional,2.5
52312,57268,4,0.0,0.0,regular,4.0
52312,79919,1,0.0,0.0,one_time,1.0
52312,125612,1,0.0,0.0,one_time,1.0
52563,10559,1,0.0,0.0,one_time,1.0
52563,19359,8,0.0,0.0,regular,8.0
52563,21455,1,0.0,0.0,one_time,1.0
52563,22818,2,0.0,0.0,occasional,2.0
52563,25510,1,0.0,0.0,one_time,1.0
52563,28783,2,0.0,0.0,occasional,2.0
52563,29261,1,0.0,0.0,one_time,1.0
52563,31112,2,0.0,0.0,occasional,2.0
52563,39261,1,0.0,0.0,one_time,1.0
52563,96499,1,0.0,0.0,one_time,1.0
52563,114619,2,0.0,0.0,occasional,2.0
52563,126509,1,1.0,0.0,one_time,1.0
52563,129011,1,0.0,0.0,one_time,1.0
52589,337,1,0.0,0.0,one_time,1.0
52589,654,1,0.0,0.0,one_time,1.0
52589,1157,1,0.0,0.0,one_time,1.0
52589,1218,1,0.0,0.0,one_time,1.0
52589,2534,1,0.0,0.0,one_time,1.0
52589,2660,2,0.0,0.0,occasional,2.0
52589,13457,1,0.0,0.0,one_time,1.0
52589,16263,1,0.0,0.0,one_time,1.0
52589,20489,1,0.0,0.0,one_time,1.0
52589,20714,2,0.0,0.0,occasional,2.0
52589,20930,1,0.0,0.0,one_time,1.0
52589,22366,2,0.0,0.0,occasional,2.0
52589,32765,1,0.0,0.0,one_time,1.0
52589,81383,2,0.0,0.0,occasional,2.0
52856,16020,2,0.0,0.0,occasional,2.0
52962,42,2,0.0,0.0,occasional,2.0
52962,332,2,0.0,0.0,occasional,2.0
52962,602,2,0.0,0.0,occasional,2.0
52962,9263,2,0.0,0.0,occasional,2.0
52962,22805,2,0.0,0.0,occasional,2.0
52962,57268,4,0.0,0.0,regular,4.0
52970,175904,10,0.0,0.0,regular,10.0
52977,841,1,0.0,0.0,one_time,1.0
52984,563,1,0.0,0.0,one_time,1.0
52984,125770,3,1.0,0.0,occasional,3.0
52984,148156,1,0.0,0.0,one_time,1.0
52984,175904,10,1.0,-0.07142857142857144,regular,9.285714285714286
52984,375566,13,0.0,0.0,frequent,13.0
52992,5918,1,0.0,0.0,one_time,1.0
52992,10604,1,0.0,0.0,one_time,1.0
52992,12700,2,0.0,0.0,occasional,2.0
52992,13927,2,0.0,0.0,occasional,2.0
52992,23209,1,0.0,0.0,one_time,1.0
52992,25351,1,0.0,0.0,one_time,1.0
52992,25701,2,0.0,0.0,occasional,2.0
52992,35534,1,0.0,0.0,one_time,1.0
52992,41141,1,0.0,0.0,one_time,1.0
52992,57145,2,0.0,0.0,occasional,2.0
52992,64714,1,0.0,0.0,one_time,1.0
52992,128646,1,0.0,0.0,one_time,1.0
53109,200,2,0.0,0.0,occasional,2.0
53109,278,1,0.0,0.0,one_time,1.0
53109,499,1,1.0,0.15000000000000005,one_time,1.1500000000000001
53109,1016,1,0.0,0.0,one_time,1.0
53109,5918,2,1.0,0.0,occasional,2.0
53109,5988,2,1.0,0.8,occasional,3.6
53109,10965,2,0.0,0.0,occasional,2.0
53109,11855,1,0.0,0.0,one_time,1.0
53109,13359,2,1.0,0.0892857142857143,occasional,2.178571428571429
53109,13424,1,0.0,0.0,one_time,1.0
53109,15139,1,0.0,0.0,one_time,1.0
53109,17689,2,0.0,0.0,occasional,2.0
53109,18177,1,0.0,0.0,one_time,1.0
53109,19393,2,0.0,0.0,occasional,2.0
53109,25695,1,0.0,0.0,one_time,1.0
53109,28322,2,0.0,0.0,occasional,2.0
53109,82328,2,0.0,0.0,occasional,2.0
53203,528,2,0.0,0.0,occasional,2.0
53203,1192,4,0.0,0.0,regular,4.0
53203,6079,2,0.0,0.0,occasional,2.0
53203,16254,2,0.0,0.0,occasional,2.0
53203,16361,2,1.0,0.7,occasional,3.4
53203,19558,1,0.0,0.0,one_time,1.0
53219,21124,1,1.0,0.0,one_time,1.0
53219,49624,1,0.0,0.0,one_time,1.0
53230,4156,4,1.0,1.0,regular,8.0
53230,17779,2,0.0,0.0,occasional,2.0
53264,69745,1,1.0,0.625,one_time,1.625
53346,476,2,0.0,0.0,occasional,2.0
53346,948,2,0.0,0.0,occasional,2.0
53346,1501,1,0.0,0.0,one_time,1.0
53346,7594,1,0.0,0.0,one_time,1.0
53346,7893,2,0.0,0.0,occasional,2.0
53346,8922,1,0.0,0.0,one_time,1.0
53346,10824,2,0.0,0.0,occasional,2.0
53346,11987,1,0.0,0.0,one_time,1.0
53346,42775,1,0.0,0.0,one_time,1.0
53346,169196,1,0.0,0.0,one_time,1.0
53370,845,2,0.0,0.0,occasional,2.0
53370,4473,2,0.0,0.0,occasional,2.0
53370,5988,1,0.0,0.0,one_time,1.0
53370,12568,1,0.0,0.0,one_time,1.0
53370,13812,1,0.0,0.0,one_time,1.0
53370,21235,1,0.0,0.0,one_time,1.0
53370,21404,2,1.0,1.0,occasional,4.0
53370,61285,1,0.0,0.0,one_time,1.0
53430,1233,2,0.0,0.0,occasional,2.0
53430,1284,1,0.0,0.0,one_time,1.0
53430,1498,2,0.0,0.0,occasional,2.0
53430,2585,7,0.0,0.0,regular,7.0
53430,7332,1,0.0,0.0,one_time,1.0
53430,11446,1,0.0,0.0,one_time,1.0
53430,15209,1,0.0,0.0,one_time,1.0
53430,17472,3,0.0,0.0,occasional,3.0
53430,17716,1,0.0,0.0,one_time,1.0
53430,27311,3,0.0,0.0,occasional,3.0
53430,28279,1,0.0,0.0,one_time,1.0
53430,33933,2,0.0,0.0,occasional,2.0
53430,123046,2,0.0,0.0,occasional,2.0
53489,1490,1,0.0,0.0,one_time,1.0
53489,13231,5,1.0,0.7,regular,8.5
53489,22463,2,0.0,0.0,occasional,2.0
53489,25967,1,0.0,0.0,one_time,1.0
53489,51967,2,0.0,0.0,occasional,2.0
53489,53848,4,0.0,0.0,regular,4.0
53523,123,1,0.0,0.0,one_time,1.0
53523,837,1,0.0,0.0,one_time,1.0
53523,1395,1,0.0,0.0,one_time,1.0
53523,4156,1,0.0,0.0,one_time,1.0
53523,4310,1,0.0,0.0,one_time,1.0
53523,5639,4,1.0,0.0,regular,4.0
53523,5744,3,0.0,0.0,occasional,3.0
53523,8990,1,0.0,0.0,one_time,1.0
53523,9707,5,1.0,1.0,regular,10.0
53523,11884,1,0.0,0.0,one_time,1.0
53523,12010,1,0.0,0.0,one_time,1.0
53523,12468,2,0.0,0.0,occasional,2.0
53523,14327,2,0.0,0.0,occasional,2.0
53523,14448,2,0.0,0.0,occasional,2.0
53523,15071,2,0.0,0.0,occasional,2.0
53523,16148,2,0.0,0.0,occasional,2.0
53523,17830,2,0.0,0.0,occasional,2.0
53523,17835,3,0.0,0.0,occasional,3.0
53523,21324,1,0.0,0.0,one_time,1.0
53523,24154,2,0.0,0.0,occasional,2.0
53523,26330,1,0.0,0.0,one_time,1.0
53523,28322,1,0.0,0.0,one_time,1.0
53523,31671,2,0.0,0.0,occasional,2.0
53523,33905,2,0.0,0.0,occasional,2.0
53523,54044,2,0.0,0.0,occasional,2.0
53523,114619,1,0.0,0.0,one_time,1.0
53523,116552,1,0.0,0.0,one_time,1.0
53535,98639,1,0.0,0.0,one_time,1.0
53535,102017,2,0.0,0.0,occasional,2.0
53535,107629,1,0.0,0.0,one_time,1.0
53545,640,1,0.0,0.0,one_time,1.0
53545,7297,2,0.0,0.0,occasional,2.0
53545,11954,1,0.0,0.0,one_time,1.0
53545,12476,1,0.0,0.0,one_time,1.0
53545,14334,1,0.0,0.0,one_time,1.0
53545,20130,1,0.0,0.0,one_time,1.0
53545,20237,1,0.0,0.0,one_time,1.0
53545,64680,4,0.0,0.0,regular,4.0
53545,68829,1,0.0,0.0,one_time,1.0
53545,132016,2,0.0,0.0,occasional,2.0
53706,447,1,0.0,0.0,one_time,1.0
53706,1130,2,0.0,0.0,occasional,2.0
53706,1152,2,0.0,0.0,occasional,2.0
53706,4156,2,0.0,0.0,occasional,2.0
53706,9892,2,0.0,0.0,occasional,2.0
53706,10835,2,0.0,0.0,occasional,2.0
53706,16119,2,0.0,0.0,occasional,2.0
53706,18063,2,0.0,0.0,occasional,2.0
53706,23379,4,0.0,0.0,regular,4.0
53706,33652,1,0.0,0.0,one_time,1.0
53706,96499,2,0.0,0.0,occasional,2.0
53708,476,2,1.0,-0.05,occasional,1.9
53708,23124,2,0.0,0.0,occasional,2.0
53714,49340,1,0.0,0.0,one_time,1.0
53759,3184,1,0.0,0.0,one_time,1.0
53759,3218,2,0.0,0.0,occasional,2.0
53759,6999,1,0.0,0.0,one_time,1.0
53759,28279,2,0.0,0.0,occasional,2.0
53759,31949,2,0.0,0.0,occasional,2.0
53783,12991,7,0.0,0.0,regular,7.0
53783,13589,2,0.0,0.0,occasional,2.0
53783,39230,2,0.0,0.0,occasional,2.0
53783,1760748,2,0.0,0.0,occasional,2.0
53868,396,1,0.0,0.0,one_time,1.0
53868,9204,2,0.0,0.0,occasional,2.0
53868,12653,1,0.0,0.0,one_time,1.0
53868,19782,3,0.0,0.0,occasional,3.0
53868,23136,2,0.0,0.0,occasional,2.0
53930,608,1,0.0,0.0,one_time,1.0
53930,1284,1,0.0,0.0,one_time,1.0
53930,4734,1,0.0,0.0,one_time,1.0
53930,4987,2,0.0,0.0,occasional,2.0
53930,5455,1,0.0,0.0,one_time,1.0
53930,8702,1,0.0,0.0,one_time,1.0
53930,10935,1,0.0,0.0,one_time,1.0
53930,12458,1,0.0,0.0,one_time,1.0
53930,12818,2,0.0,0.0,occasional,2.0
53930,70790,3,0.0,0.0,occasional,3.0
53938,364,1,0.0,0.0,one_time,1.0
53938,528,1,0.0,0.0,one_time,1.0
53938,654,1,0.0,0.0,one_time,1.0
53938,10383,1,0.0,0.0,one_time,1.0
53938,16827,1,1.0,0.9765625,one_time,1.9765625
53938,17282,1,0.0,0.0,one_time,1.0
53938,29660,1,0.0,0.0,one_time,1.0
53938,42655,1,0.0,0.0,one_time,1.0
54073,833,2,0.0,0.0,occasional,2.0
54073,12252,2,1.0,0.5,occasional,3.0
54251,21455,2,0.0,0.0,occasional,2.0
54251,23258,2,0.0,0.0,occasional,2.0
54251,25146,2,0.0,0.0,occasional,2.0
54251,48994,2,1.0,0.2,occasional,2.4
54251,105699,1,0.0,0.0,one_time,1.0
54289,123,1,0.0,0.0,one_time,1.0
54289,3201,2,0.0,0.0,occasional,2.0
54289,4513,1,0.0,0.0,one_time,1.0
54289,4987,2,0.0,0.0,occasional,2.0
54289,14327,5,1.0,-0.15000000000000002,regular,4.25
54289,24154,6,2.0,0.3653645833333333,regular,8.1921875
54289,34596,3,0.0,0.0,occasional,3.0
54289,2154515,1,0.0,0.0,one_time,1.0
54389,447,1,0.0,0.0,one_time,1.0
54389,452,1,0.0,0.0,one_time,1.0
54389,13898,2,0.0,0.0,occasional,2.0
54389,37379,2,0.0,0.0,occasional,2.0
54389,51304,3,0.0,0.0,occasional,3.0
54389,71070,1,0.0,0.0,one_time,1.0
54389,71486,1,0.0,0.0,one_time,1.0
54389,189579,1,0.0,0.0,one_time,1.0
54393,14228,1,0.0,0.0,one_time,1.0
54393,42706,1,0.0,0.0,one_time,1.0
54393,44620,3,0.0,0.0,occasional,3.0
54393,80350,4,0.0,0.0,regular,4.0
54393,85008,2,0.0,0.0,occasional,2.0
54393,99849,6,1.0,0.5,regular,9.0
54395,25,2,0.0,0.0,occasional,2.0
54395,954,4,0.0,0.0,regular,4.0
54395,1254,1,1.0,1.0,one_time,2.0
54395,10383,2,0.0,0.0,occasional,2.0
54395,15351,1,0.0,0.0,one_time,1.0
54405,41096,55,1.0,0.3,frequent,71.5
54405,57404,1,0.0,0.0,one_time,1.0
54405,125945,1,0.0,0.0,one_time,1.0
54428,640,2,0.0,0.0,occasional,2.0
54428,3184,2,0.0,0.0,occasional,2.0
54428,4156,1,0.0,0.0,one_time,1.0
54428,6614,2,1.0,0.46399999999999997,occasional,2.928
54428,52156,2,0.0,0.0,occasional,2.0
54428,57322,1,1.0,0.1333333333333333,one_time,1.1333333333333333
54459,4797,2,0.0,0.0,occasional,2.0
54459,11913,1,0.0,0.0,one_time,1.0
54459,13589,2,0.0,0.0,occasional,2.0
54459,16148,1,0.0,0.0,one_time,1.0
54488,20134,2,0.0,0.0,occasional,2.0
54488,26667,1,0.0,0.0,one_time,1.0
54488,29309,2,0.0,0.0,occasional,2.0
54488,52205,5,0.0,0.0,regular,5.0
54561,830,3,0.0,0.0,occasional,3.0
54561,12010,1,0.0,0.0,one_time,1.0
54561,25376,1,0.0,0.0,one_time,1.0
54713,21451,2,1.0,0.0,occasional,2.0
54718,948,4,0.0,0.0,regular,4.0
54718,1109,4,0.0,0.0,regular,4.0
54718,13337,1,0.0,0.0,one_time,1.0
54718,18063,1,0.0,0.0,one_time,1.0
54718,18222,2,0.0,0.0,occasional,2.0
54718,23209,2,0.0,0.0,occasional,2.0
54718,27720,3,0.0,0.0,occasional,3.0
54718,31813,2,0.0,0.0,occasional,2.0
54718,40886,2,0.0,0.0,occasional,2.0
54747,16744,1,0.0,0.0,one_time,1.0
54747,31949,1,0.0,0.0,one_time,1.0
54747,51152,2,0.0,0.0,occasional,2.0
54747,51304,1,0.0,0.0,one_time,1.0
54747,168672,2,0.0,0.0,occasional,2.0
54847,11362,2,0.0,0.0,occasional,2.0
54847,12833,1,0.0,0.0,one_time,1.0
54847,13145,2,0.0,0.0,occasional,2.0
54847,18009,2,0.0,0.0,occasional,2.0
54847,130406,2,0.0,0.0,occasional,2.0
54949,908,2,0.0,0.0,occasional,2.0
54949,1064,2,0.0,0.0,occasional,2.0
54949,1379,2,0.0,0.0,occasional,2.0
54949,6518,1,0.0,0.0,one_time,1.0
54949,7913,1,0.0,0.0,one_time,1.0
54949,9307,1,0.0,0.0,one_time,1.0
54949,11954,2,0.0,0.0,occasional,2.0
54949,15808,2,0.0,0.0,occasional,2.0
54949,25353,1,0.0,0.0,one_time,1.0
54949,39242,19,1.0,0.40888888888888886,frequent,26.76888888888889
55098,52878,2,0.0,0.0,occasional,2.0
55098,69521,2,1.0,0.8000000000000002,occasional,3.6000000000000005
55150,1001,2,0.0,0.0,occasional,2.0
55150,11990,2,0.0,0.0,occasional,2.0
55150,23209,1,0.0,0.0,one_time,1.0
55150,98472,1,0.0,0.0,one_time,1.0
55150,102886,2,0.0,0.0,occasional,2.0
55150,118190,2,1.0,0.39444444444444443,occasional,2.7888888888888888
55195,51152,1,0.0,0.0,one_time,1.0
55195,76162,1,0.0,0.0,one_time,1.0
55195,110941,1,0.0,0.0,one_time,1.0
55198,7633,2,0.0,0.0,occasional,2.0
55222,36,1,0.0,0.0,one_time,1.0
55222,42,2,0.0,0.0,occasional,2.0
55222,212,2,0.0,0.0,occasional,2.0
55222,419,1,0.0,0.0,one_time,1.0
55222,741,1,0.0,0.0,one_time,1.0
55222,1476,1,0.0,0.0,one_time,1.0
55222,1483,1,0.0,0.0,one_time,1.0
55222,3266,1,0.0,0.0,one_time,1.0
55222,8613,1,0.0,0.0,one_time,1.0
55222,10824,1,0.0,0.0,one_time,1.0
55222,11130,2,0.0,0.0,occasional,2.0
55222,12118,1,0.0,0.0,one_time,1.0
55222,12896,2,0.0,0.0,occasional,2.0
55222,15235,2,0.0,0.0,occasional,2.0
55222,23136,1,0.0,0.0,one_time,1.0
55222,33905,1,0.0,0.0,one_time,1.0
55222,36462,1,0.0,0.0,one_time,1.0
55222,57281,3,0.0,0.0,occasional,3.0
55222,1283376,1,0.0,0.0,one_time,1.0
55238,224,1,0.0,0.0,one_time,1.0
55238,1086,1,0.0,0.0,one_time,1.0
55238,4310,2,0.0,0.0,occasional,2.0
55238,5639,1,1.0,0.125,one_time,1.125
55238,6635,1,0.0,0.0,one_time,1.0
55238,7776,2,0.0,0.0,occasional,2.0
55238,14448,1,0.0,0.0,one_time,1.0
55238,16020,3,0.0,0.0,occasional,3.0
55238,134683,1,0.0,0.0,one_time,1.0
55312,164,1,0.0,0.0,one_time,1.0
55312,172,1,0.0,0.0,one_time,1.0
55312,31671,1,0.0,0.0,one_time,1.0
55312,43192,2,0.0,0.0,occasional,2.0
55316,1201,1,0.0,0.0,one_time,1.0
55316,5661,1,0.0,0.0,one_time,1.0
55316,10965,1,0.0,0.0,one_time,1.0
55316,24535,1,0.0,0.0,one_time,1.0
55316,42775,1,0.0,0.0,one_time,1.0
55358,1220,2,0.0,0.0,occasional,2.0
55358,6313,2,0.0,0.0,occasional,2.0
55358,9611,2,0.0,0.0,occasional,2.0
55358,13308,1,0.0,0.0,one_time,1.0
55358,20043,1,0.0,0.0,one_time,1.0
55358,22768,2,0.0,0.0,occasional,2.0
55358,25960,2,0.0,0.0,occasional,2.0
55358,28039,10,0.0,0.0,regular,10.0
55358,30828,10,1.0,-0.005555555555555554,regular,9.944444444444445
55358,79880,2,0.0,0.0,occasional,2.0
55358,140325,1,0.0,0.0,one_time,1.0
55358,156396,1,0.0,0.0,one_time,1.0
55428,9137,1,0.0,0.0,one_time,1.0
55428,11934,5,1.0,-0.5,regular,2.5
55428,23553,1,1.0,0.8,one_time,1.8
55428,26434,1,0.0,0.0,one_time,1.0
55428,35085,1,0.0,0.0,one_time,1.0
55428,125770,1,0.0,0.0,one_time,1.0
55428,131078,2,0.0,0.0,occasional,2.0
55617,15551,1,0.0,0.0,one_time,1.0
55621,6222,1,1.0,1.0,one_time,2.0
55621,26235,1,0.0,0.0,one_time,1.0
55716,20,1,0.0,0.0,one_time,1.0
55716,514,1,0.0,0.0,one_time,1.0
55716,632,2,0.0,0.0,occasional,2.0
55716,700,1,0.0,0.0,one_time,1.0
55716,1163,13,1.0,0.3333333333333333,frequent,17.333333333333332
55716,9707,2,0.0,0.0,occasional,2.0
55716,11259,2,0.0,0.0,occasional,2.0
55716,14435,2,0.0,0.0,occasional,2.0
55716,16020,1,0.0,0.0,one_time,1.0
55728,7557,1,0.0,0.0,one_time,1.0
55728,9498,1,0.0,0.0,one_time,1.0
55758,6205,2,0.0,0.0,occasional,2.0
55758,14117,2,0.0,0.0,occasional,2.0
55825,49624,4,0.0,0.0,regular,4.0
55825,76162,2,1.0,0.0,occasional,2.0
55911,773,1,0.0,0.0,one_time,1.0
55911,8228,2,1.0,0.0,occasional,2.0
55911,12773,2,1.0,0.0,occasional,2.0
55911,75022,1,0.0,0.0,one_time,1.0
55911,102886,1,1.0,0.0,one_time,1.0
56139,626,1,1.0,0.1666666666666667,one_time,1.1666666666666667
56139,17316,4,0.0,0.0,regular,4.0
56139,31042,1,0.0,0.0,one_time,1.0
56139,66697,3,0.0,0.0,occasional,3.0
56139,67049,1,0.0,0.0,one_time,1.0
56139,86250,54,0.0,0.0,frequent,54.0
56139,157160,2,0.0,0.0,occasional,2.0
56139,169196,2,0.0,0.0,occasional,2.0
56139,190040,4,0.0,0.0,regular,4.0
56533,5918,2,0.0,0.0,occasional,2.0
56535,102886,2,0.0,0.0,occasional,2.0
56608,1065,2,1.0,0.0,occasional,2.0
56608,4731,2,0.0,0.0,occasional,2.0
56620,6881,1,0.0,0.0,one_time,1.0
56620,17955,4,1.0,0.37500000000000006,regular,5.5
56620,25708,1,0.0,0.0,one_time,1.0
56620,26139,1,0.0,0.0,one_time,1.0
56620,35263,2,0.0,0.0,occasional,2.0
56620,49254,3,0.0,0.0,occasional,3.0
56697,33675,6,1.0,0.4038095238095238,regular,8.422857142857143
56697,83038,2,0.0,0.0,occasional,2.0
56771,13146,2,0.0,0.0,occasional,2.0
56881,564,1,0.0,0.0,one_time,1.0
56881,16626,1,2.0,0.07812499999999999,one_time,1.078125
57014,284,1,0.0,0.0,one_time,1.0
57014,349,2,0.0,0.0,occasional,2.0
57014,531,2,1.0,0.7588541666666666,occasional,3.517708333333333
57014,564,2,0.0,0.0,occasional,2.0
57014,591,2,0.0,0.0,occasional,2.0
57014,1216,5,0.0,0.0,regular,5.0
57014,1393,1,0.0,0.0,one_time,1.0
57014,3582,11,0.0,0.0,frequent,11.0
57014,6793,12,1.0,0.5,frequent,18.0
57014,7852,2,0.0,0.0,occasional,2.0
57014,12575,2,0.0,0.0,occasional,2.0
57014,15139,2,0.0,0.0,occasional,2.0
57014,31112,1,0.0,0.0,one_time,1.0
